id,reference,label,strain,media,temperature,cell_count,end_lost,omit_count,end_single,end_small_bud,end_large_bud,end_cluster,lifespans
11,"3","BY4741","GS1821 ","0.05% D",30,20,0,0,15,5,0,0,10|small bud,38|single,29|small bud,26|single,35|small bud,31|single,44|small bud,25|single,10|single,22|single,25|single,26|small bud,23|single,32|single,37|single,18|single,18|single,32|single,29|single,28|single,
12,"3","BY4741","GS1821 ","0.05% D",30,20,0,0,14,3,0,3,13|single,23|small bud,30|single,34|single,17|small bud,48|single,34|single,16|single,16|cluster,35|single,17|single,43|small bud,34|cluster,17|single,31|single,35|single,18|cluster,22|single,27|single,22|single,
13,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","YPD",30,20,0,0,8,2,6,4,22|cluster,29|single,30|large bud,20|large bud,24|single,23|single,14|large bud,19|single,8|single,16|cluster,22|cluster,15|cluster,16|single,10|single,24|large bud,23|single,23|small bud,17|small bud,16|large bud,18|large bud,
14,"14","BY4743","YCM3 ","YPD",30,20,0,0,16,1,1,2,34|single,39|single,38|single,22|cluster,35|small bud,34|single,56|single,38|single,38|single,33|single,36|single,35|single,36|single,34|large bud,44|single,24|single,24|cluster,32|single,47|single,36|single,
15,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","YPD",30,20,0,0,6,2,3,9,22|cluster,12|single,20|cluster,17|large bud,24|cluster,19|cluster,5|single,18|large bud,13|single,15|large bud,7|single,20|single,21|cluster,29|cluster,13|cluster,10|cluster,25|small bud,8|single,16|small bud,17|cluster,
16,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","YPD",30,20,0,0,4,14,0,2,17|single,29|small bud,10|small bud,15|small bud,18|cluster,22|small bud,20|small bud,7|small bud,8|small bud,19|small bud,25|small bud,27|small bud,19|single,19|small bud,15|single,20|single,13|small bud,20|small bud,25|cluster,10|small bud,
17,"14","BY4743","YCM3 ","YPD",30,20,1,0,8,8,2,1,34|small bud,16|cluster,9|small bud,37|single,32|single,29|single,15|small bud,9|small bud,23|small bud,48|single,33|small bud,20|large bud,30|single,38|single,34|single,,31|single,21|small bud,34|large bud,35|small bud,
18,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","YPD",30,20,0,0,4,5,3,0,20,15,12,15,11,20,23,14,22|single,14|large bud,9|small bud,9|large bud,6|single,13|single,19|small bud,15|small bud,13|large bud,7|small bud,19|small bud,6|single,
19,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","0.05% D",30,20,0,0,7,10,2,1,28|small bud,40|single,22|small bud,17|large bud,32|single,42|single,10|small bud,38|small bud,21|small bud,14|small bud,1|small bud,17|large bud,14|small bud,3|small bud,12|single,38|cluster,17|single,21|single,15|single,20|small bud,
20,"14","BY4743","YCM3 ","0.05% D",30,20,0,0,16,4,0,0,50|single,22|small bud,30|single,44|single,56|single,12|single,27|single,15|single,44|single,47|small bud,24|single,52|single,44|single,33|single,51|single,41|small bud,22|small bud,15|single,28|single,43|single,
21,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","0.05% D",30,20,0,0,8,11,0,1,28|single,12|small bud,11|small bud,25|single,41|single,23|cluster,42|single,5|small bud,13|single,9|small bud,18|small bud,39|single,3|small bud,12|small bud,19|small bud,25|single,22|small bud,4|small bud,19|single,4|small bud,
22,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","0.05% D",30,20,0,0,11,7,1,1,22|large bud,37|single,25|single,13|small bud,21|small bud,29|small bud,31|single,44|single,16|cluster,17|single,15|single,16|single,37|small bud,33|single,19|small bud,21|single,19|small bud,12|small bud,27|single,53|single,
23,"14","BY4743","YCM3 ","0.05% D",30,20,0,0,12,3,1,4,8|cluster,2|cluster,11|small bud,30|single,20|single,19|cluster,40|cluster,25|single,37|single,30|single,3|large bud,44|single,21|single,43|single,3|small bud,31|single,23|single,47|single,7|single,45|small bud,
24,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","0.05% D",30,20,0,0,8,4,4,4,25|cluster,25|single,12|single,23|large bud,18|single,24|small bud,28|large bud,37|small bud,16|large bud,32|single,28|single,32|cluster,23|single,39|small bud,45|single,29|single,9|small bud,28|cluster,5|large bud,25|cluster,
25,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","3% Gly",30,20,0,0,12,5,1,2,37|cluster,4|small bud,31|single,32|single,34|single,34|single,32|single,37|single,27|single,11|single,27|small bud,6|cluster,27|large bud,31|single,24|single,34|small bud,29|single,11|single,21|small bud,30|small bud,
26,"14","BY4743","YCM3 ","3% Gly",30,20,0,0,18,2,0,0,37|small bud,24|single,32|single,35|single,24|single,26|single,15|single,35|single,30|single,22|single,36|single,24|single,38|single,36|single,25|single,33|single,50|single,32|single,32|small bud,24|single,
27,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","3% Gly",30,20,0,0,17,2,0,1,42|single,25|single,36|single,22|single,40|small bud,20|single,43|single,20|single,15|single,27|single,19|single,9|small bud,14|cluster,40|single,34|single,20|single,10|single,12|single,28|single,25|single,
28,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","3% Gly",30,20,0,0,12,6,0,2,14|single,9|single,44|single,26|single,13|small bud,27|small bud,19|small bud,13|single,16|single,32|single,42|small bud,37|single,11|small bud,22|single,28|cluster,34|cluster,24|single,33|single,18|small bud,40|single,
29,"14","BY4743","YCM3 ","3% Gly",30,20,1,0,16,3,0,0,28|single,12|single,41|single,10|single,35|single,34|single,27|single,32|small bud,35|single,,30|small bud,30|small bud,46|single,20|single,30|single,32|single,37|single,7|single,9|single,32|single,
30,"14","tsa1/tsa1","DC_HOMDIP:16F7 ","3% Gly",30,20,0,0,16,3,0,1,37|single,26|single,30|single,20|small bud,29|small bud,28|single,37|single,10|single,9|single,14|single,38|single,14|single,10|single,29|single,14|cluster,15|single,13|small bud,33|single,18|single,9|single,
